id	filename	md5	size	state
23226baa-a1b8-4fda-9afa-29db921e4978	23226baa-a1b8-4fda-9afa-29db921e4978/TCGA-CN-4730-01A-21-2072-20_RPPA_data.tsv	14fdb23d5fe9de8560ef652020957a82	22111	validated
2404f78e-c146-499f-a83f-1bc826dc97ae	2404f78e-c146-499f-a83f-1bc826dc97ae/TCGA-CV-5979-01A-13-2072-20_RPPA_data.tsv	1a5d04973e73026685e3822e9b864095	22155	validated
248605de-e67e-4ed4-bc9b-7efe9dd2ab71	248605de-e67e-4ed4-bc9b-7efe9dd2ab71/TCGA-CN-6988-01A-13-2073-20_RPPA_data.tsv	360cba8fc9982c1b30ddb6ba361bec9e	22148	validated
24b937aa-7662-4985-9e3d-951e09ec417c	24b937aa-7662-4985-9e3d-951e09ec417c/TCGA-CV-7247-01A-13-2074-20_RPPA_data.tsv	19d7c9352a9e7f7d03b4908afb28ef1b	22071	validated
25004a1c-8d23-4fe3-9dd0-144664c7461a	25004a1c-8d23-4fe3-9dd0-144664c7461a/TCGA-CV-6940-01A-13-2073-20_RPPA_data.tsv	3a72669997531e98b0560300860167b7	22116	validated
25c1931b-0017-4c9c-af5e-0bc75a1b2486	25c1931b-0017-4c9c-af5e-0bc75a1b2486/TCGA-CN-A49B-01A-41-A45L-20_RPPA_data.tsv	98b104b75271d007d3acd4af93e75f54	22097	validated
288d5667-d704-4cc6-8460-48fe6d3218e5	288d5667-d704-4cc6-8460-48fe6d3218e5/TCGA-CQ-5334-01A-21-2072-20_RPPA_data.tsv	76fd570b9da5a9e6fe6a2fd93441a696	22162	validated
28bb2bbb-5b39-48b0-8ba2-2fe6fe090427	28bb2bbb-5b39-48b0-8ba2-2fe6fe090427/TCGA-CN-A63Y-01A-21-A45M-20_RPPA_data.tsv	749f8d8846300fb2ac616ca0cab5420c	22028	validated
28da067a-2b91-4a93-b26d-0aca574ac997	28da067a-2b91-4a93-b26d-0aca574ac997/TCGA-CN-5361-01A-21-2072-20_RPPA_data.tsv	c2cfa1985bcf3c6e7488a8adf9040109	22154	validated
290a282a-b5e4-4bf7-ad0d-4a0871326a27	290a282a-b5e4-4bf7-ad0d-4a0871326a27/TCGA-CV-A45O-01A-41-A45L-20_RPPA_data.tsv	b17b5e44d499ffb393036d9e99c5612c	21964	validated
29d844c3-4bd7-4b6f-8ec0-67f53ac784b3	29d844c3-4bd7-4b6f-8ec0-67f53ac784b3/TCGA-HD-A633-01A-21-A45M-20_RPPA_data.tsv	231ffeb0aef2ecb911aeac937c451f14	22060	validated
2a5abbb9-c755-4bfa-90cc-1ca99d448795	2a5abbb9-c755-4bfa-90cc-1ca99d448795/TCGA-CN-4734-01A-21-2072-20_RPPA_data.tsv	6b858453da71e80dea88a2c4115cdb61	22147	validated
2b124398-4998-4bf8-8d7e-f09965e1791c	2b124398-4998-4bf8-8d7e-f09965e1791c/TCGA-CV-A45V-01A-11-A45L-20_RPPA_data.tsv	2900413879f636edbf724018478061e8	22036	validated
2bc35ef1-921c-4a20-89df-f2136c81a3e6	2bc35ef1-921c-4a20-89df-f2136c81a3e6/TCGA-CQ-6224-01A-13-2073-20_RPPA_data.tsv	cb97d666bb7b1fc7b22e877c88a65936	22165	validated
2bd8f0a8-552f-4223-bfcb-91a390d09de7	2bd8f0a8-552f-4223-bfcb-91a390d09de7/TCGA-QK-A8Z7-01A-21-A45M-20_RPPA_data.tsv	c30712729dde0c99e284df05b7dd43cf	22024	validated
2c37356b-61bd-4578-a84d-d3ed3d2dc3bc	2c37356b-61bd-4578-a84d-d3ed3d2dc3bc/TCGA-CN-6017-01A-13-2073-20_RPPA_data.tsv	64066e1e847aab63b92888c7969001d5	22179	validated
2cf25bca-2abd-458e-8dd4-debad7eb3b38	2cf25bca-2abd-458e-8dd4-debad7eb3b38/TCGA-T3-A92N-01A-21-A45L-20_RPPA_data.tsv	dcfbda9564606fbcd295d8f89035fc39	22075	validated
2d0d329e-b41f-4ebc-bbde-76514580e4c3	2d0d329e-b41f-4ebc-bbde-76514580e4c3/TCGA-CV-A45T-01A-21-A45L-20_RPPA_data.tsv	2a2e4d95076d98a2424490b93a61002f	22059	validated
2eb7004c-5541-447b-bee1-992f9c64d965	2eb7004c-5541-447b-bee1-992f9c64d965/TCGA-CQ-7065-01A-13-2073-20_RPPA_data.tsv	256d98c8605600d5a58586ba31488568	22171	validated
30672fb2-b346-46fa-9eb4-2f39a75cb053	30672fb2-b346-46fa-9eb4-2f39a75cb053/TCGA-CV-6952-01A-13-2073-20_RPPA_data.tsv	076d264a5245435abb2fd00cfaa2391b	22175	validated
30a71589-a73d-430b-bd01-22e7444cfcc2	30a71589-a73d-430b-bd01-22e7444cfcc2/TCGA-CV-A45R-01A-21-A45L-20_RPPA_data.tsv	9e27df1b8813baafb6db58063d61a797	22117	validated
30f4c039-baa4-49e3-93b8-64c4fa0e730d	30f4c039-baa4-49e3-93b8-64c4fa0e730d/TCGA-CV-6433-01A-13-2073-20_RPPA_data.tsv	8f454379a912c11a5f8ec9ad239d8f94	22093	validated
3151ef7c-5b09-4d88-9925-4fec28500e2c	3151ef7c-5b09-4d88-9925-4fec28500e2c/TCGA-CN-A6V3-01A-21-A45M-20_RPPA_data.tsv	42db4324e65f20a93e7709cfdb3d2a20	22064	validated
31d48a37-9af7-4856-8e5f-d03c15d5d5df	31d48a37-9af7-4856-8e5f-d03c15d5d5df/TCGA-CN-4733-01A-31-2072-20_RPPA_data.tsv	9a9ee492d67faca5147a664d84cd5152	22098	validated
31de4855-1c20-4049-a443-3048b41f849a	31de4855-1c20-4049-a443-3048b41f849a/TCGA-CV-6959-01A-13-2073-20_RPPA_data.tsv	29188a8969e0111ee59111a2347deb5d	22086	validated
31f9e02f-954e-40c2-9c3c-39609407f642	31f9e02f-954e-40c2-9c3c-39609407f642/TCGA-CV-5971-01A-13-2072-20_RPPA_data.tsv	06727ad341f229164bfc13c6243b5b26	22052	validated
36a9b44c-7de5-4375-a5db-2d2eed0ab07b	36a9b44c-7de5-4375-a5db-2d2eed0ab07b/TCGA-CV-7432-01A-13-2074-20_RPPA_data.tsv	67c156ca39b7955915aaae0672bea090	21978	validated
376fa9c9-37e9-4343-a0a2-754853e96362	376fa9c9-37e9-4343-a0a2-754853e96362/TCGA-CV-6945-01A-13-2073-20_RPPA_data.tsv	359fbdc9e37ef30560fd63f98481b4b2	22139	validated
37bcca8f-5e28-423e-b26d-67bb0f990cac	37bcca8f-5e28-423e-b26d-67bb0f990cac/TCGA-BA-A6DG-01A-11-A45L-20_RPPA_data.tsv	d7767b1a3b77edbb12525d0b3822c1a7	22004	validated
37d93897-098b-43a1-b459-50352a3d17f3	37d93897-098b-43a1-b459-50352a3d17f3/TCGA-CV-7177-01A-13-2074-20_RPPA_data.tsv	a6d6b63cc5c4543a48cfcf64363b096f	22134	validated
37da4c0c-5ce1-42f6-948c-6d9d6fba53db	37da4c0c-5ce1-42f6-948c-6d9d6fba53db/TCGA-QK-A6IG-01A-21-A45M-20_RPPA_data.tsv	b0e30df2c906c5085646b7074eb6334f	22071	validated
37e68182-ea4a-4454-af12-1746b709e355	37e68182-ea4a-4454-af12-1746b709e355/TCGA-CV-6441-01A-13-2073-20_RPPA_data.tsv	48587bc0ac9df8e357db5f9c7109674f	22195	validated
37efd1ba-efd7-43b9-bdf7-683968e7767e	37efd1ba-efd7-43b9-bdf7-683968e7767e/TCGA-CV-7422-01A-23-2074-20_RPPA_data.tsv	b564ab918bc90fd4b45edb652649b0b5	22122	validated
396ac409-c649-49f9-882e-6deac487939f	396ac409-c649-49f9-882e-6deac487939f/TCGA-CV-7104-01A-13-2074-20_RPPA_data.tsv	b00db1fad2ce667a538dcf731fd7bac9	22170	validated
3a6da3cd-50e5-4b8b-b5d8-ba99971baadf	3a6da3cd-50e5-4b8b-b5d8-ba99971baadf/TCGA-CN-5364-01A-21-2072-20_RPPA_data.tsv	7ab95beb762f3d18b1f661fcd897b00f	22148	validated
3a99fdff-9cdb-4720-b1ee-924f0628120b	3a99fdff-9cdb-4720-b1ee-924f0628120b/TCGA-CX-7219-01A-13-2074-20_RPPA_data.tsv	cc39c6f2943ba276b56bf358258d0951	22020	validated
3cb3ae75-31f6-488c-a8b2-f6cb0ead0077	3cb3ae75-31f6-488c-a8b2-f6cb0ead0077/TCGA-CV-7238-01A-13-2074-20_RPPA_data.tsv	329741f2d5b75567124dd6a35c633e59	22039	validated
3cd42f2f-7f2d-4af9-80d9-b6d43063c37b	3cd42f2f-7f2d-4af9-80d9-b6d43063c37b/TCGA-CN-A63V-01A-21-A45M-20_RPPA_data.tsv	0da01d99543c1944b985dfe78e8d12f9	22038	validated
3d52acfb-b4c6-40cb-a632-849f96077189	3d52acfb-b4c6-40cb-a632-849f96077189/TCGA-CQ-A4CB-01A-21-A45L-20_RPPA_data.tsv	817b824385fd83cdb72955b0f033a9da	21967	validated
3de378db-105e-41ab-8676-df4979f455f7	3de378db-105e-41ab-8676-df4979f455f7/TCGA-CV-6962-01A-13-2073-20_RPPA_data.tsv	7f012fb78d2512a0703caf7381bd7106	22050	validated
3e495269-dcdb-4bb9-997f-c3086390a585	3e495269-dcdb-4bb9-997f-c3086390a585/TCGA-CV-6950-01A-13-2073-20_RPPA_data.tsv	a872fbf422a8d8eecf743310adba6c03	22060	validated
3f46b650-f0ab-4727-9868-72f689d3ca84	3f46b650-f0ab-4727-9868-72f689d3ca84/TCGA-CV-7421-01A-13-2074-20_RPPA_data.tsv	225ffa82156183d40035f9b2fd7b7294	22183	validated
3f7152d4-bf47-4cde-862b-329579dea23c	3f7152d4-bf47-4cde-862b-329579dea23c/TCGA-CV-7250-01A-13-2074-20_RPPA_data.tsv	7561e0c022987ea7d7d85755cda73343	22136	validated
40379404-c8f3-4f10-a023-61f0572a7ad3	40379404-c8f3-4f10-a023-61f0572a7ad3/TCGA-C9-A47Z-01A-21-A45L-20_RPPA_data.tsv	62461688b43389682585046f005b86bb	21984	validated
4078f9ef-b348-4017-a2c4-d15a1c059cf9	4078f9ef-b348-4017-a2c4-d15a1c059cf9/TCGA-CX-A4AQ-01A-21-A45L-20_RPPA_data.tsv	af15e8789d5a3d8d7fa0a065f2c22390	22083	validated
40c45209-eb79-4275-b7f8-8d91f2f9d5be	40c45209-eb79-4275-b7f8-8d91f2f9d5be/TCGA-MT-A7BN-01A-21-A45M-20_RPPA_data.tsv	4184626ed087f8dbc7e5be4c351ee5d6	22102	validated
41196b60-56a8-4420-8a43-b08890486f2a	41196b60-56a8-4420-8a43-b08890486f2a/TCGA-CV-A6K0-01B-11-A45M-20_RPPA_data.tsv	95f7ae68005af76d32b53c2c2e5b4b63	22091	validated
4220e403-ca0b-402b-a309-7a110cbf7967	4220e403-ca0b-402b-a309-7a110cbf7967/TCGA-CV-5440-01A-21-2072-20_RPPA_data.tsv	32ffde8a8f44c7aba4907f21a5e9f673	22189	validated
424b83de-b456-482f-b5cc-b4ad81c2c9ca	424b83de-b456-482f-b5cc-b4ad81c2c9ca/TCGA-BA-A8YP-01A-21-A45M-20_RPPA_data.tsv	a2363c8b56c472053836c3a004f84cd2	22109	validated
4535322b-2ee5-4ecd-aa3a-596b3d5e8a5d	4535322b-2ee5-4ecd-aa3a-596b3d5e8a5d/TCGA-BA-A6DL-01A-11-A45L-20_RPPA_data.tsv	85b0b087080d59f3ff7599c08e13228e	22055	validated
453bc6ed-1452-43e4-8a16-82bcd1aaf06f	453bc6ed-1452-43e4-8a16-82bcd1aaf06f/TCGA-UF-A71D-01A-21-A45M-20_RPPA_data.tsv	fdb56ea0e89f7c5cbffb058da8f412f6	22044	validated
457431c1-1c9a-4b54-9bc7-c7aad38a885a	457431c1-1c9a-4b54-9bc7-c7aad38a885a/TCGA-CV-6936-01A-13-2073-20_RPPA_data.tsv	6ad91a761b0eaf0da998636ba8fa4772	22112	validated
46268596-4bef-4ff5-a4f3-3932003b0ff7	46268596-4bef-4ff5-a4f3-3932003b0ff7/TCGA-CV-7425-01A-13-2074-20_RPPA_data.tsv	2d037eae1dea2732229007825e958bb3	22147	validated
468c3dc3-db0b-42b7-809e-1a615add3d5b	468c3dc3-db0b-42b7-809e-1a615add3d5b/TCGA-CV-7423-01A-13-2074-20_RPPA_data.tsv	d9103b9544f496d891dce9242e6f14a6	22165	validated
46cb136b-75e4-442d-bb8b-b03033bd1ca3	46cb136b-75e4-442d-bb8b-b03033bd1ca3/TCGA-CV-7428-01A-13-2074-20_RPPA_data.tsv	99b7e1df2917d89b06dcbeaf55dd803d	22196	validated
480682bd-5d42-4bf6-9561-d45e379bbcae	480682bd-5d42-4bf6-9561-d45e379bbcae/TCGA-CV-7440-01A-13-2074-20_RPPA_data.tsv	778dd4e2190c21a45ecc9c832f9580cd	22004	validated
48eb7245-78c7-4c1a-9c58-bf786a5cd494	48eb7245-78c7-4c1a-9c58-bf786a5cd494/TCGA-CQ-5327-01A-21-2072-20_RPPA_data.tsv	f3dc3bd91e4327d40a3c450c7b0cafd8	22171	validated
497c97fd-bc10-40f4-b2a8-37b600d15d31	497c97fd-bc10-40f4-b2a8-37b600d15d31/TCGA-BA-A4IH-01A-21-A45L-20_RPPA_data.tsv	a1b090ea672fabbe8e53d37fdf5abb99	22079	validated
4a1240a6-3749-4132-bde0-088419e845f3	4a1240a6-3749-4132-bde0-088419e845f3/TCGA-IQ-A61H-01A-21-A45L-20_RPPA_data.tsv	2189be82d045a24c82c8d71e84e2ecd5	22085	validated
4ae641a6-e45c-45c8-bc64-f90294e28c46	4ae641a6-e45c-45c8-bc64-f90294e28c46/TCGA-CV-7090-01A-13-2073-20_RPPA_data.tsv	78cf6e9189ae3c55199bfe80e0ff89fe	22123	validated
4baa30a2-10d8-4f7f-a59b-eb9ddbb45c73	4baa30a2-10d8-4f7f-a59b-eb9ddbb45c73/TCGA-CN-6018-01A-13-2073-20_RPPA_data.tsv	77c0c5ac6a622f8c97d7fb282ad0c1c4	10600	validated
4dd66cbc-6a72-423c-9ccd-27476efc7fca	4dd66cbc-6a72-423c-9ccd-27476efc7fca/TCGA-CN-6023-01A-13-2073-20_RPPA_data.tsv	636f59ad6e55e323d4ab3475e909a996	22155	validated
4e06ef22-d1e2-437e-83f1-c7e38f9f598f	4e06ef22-d1e2-437e-83f1-c7e38f9f598f/TCGA-CV-7095-01A-23-2073-20_RPPA_data.tsv	b84b1882368ac187251f17129a1f692a	22152	validated
4e474ceb-9905-43f9-93db-34b91cd235f6	4e474ceb-9905-43f9-93db-34b91cd235f6/TCGA-BA-4078-01A-21-2072-20_RPPA_data.tsv	ee1db9bbfc1e05856a706eebe809e799	22125	validated
4e57e8c4-81f4-4ae3-ab04-c03f50178ded	4e57e8c4-81f4-4ae3-ab04-c03f50178ded/TCGA-BA-5559-01A-21-2072-20_RPPA_data.tsv	4a726813423e017244db05f95c5af0b2	22161	validated
4eef3792-f0ec-429d-bcc1-2aee651e2985	4eef3792-f0ec-429d-bcc1-2aee651e2985/TCGA-CV-A463-01A-21-A45L-20_RPPA_data.tsv	17f08c79b5ed8219a4f80c0ff48d5de3	22055	validated
4eff2508-d322-4494-9de7-e34e348f8b76	4eff2508-d322-4494-9de7-e34e348f8b76/TCGA-CN-5370-01A-21-2072-20_RPPA_data.tsv	0997a0d3890e84b008d816fd744a7f07	22181	validated
4f1c1351-5ae8-45dd-96e4-d37f0665a531	4f1c1351-5ae8-45dd-96e4-d37f0665a531/TCGA-H7-A6C4-01A-21-A45M-20_RPPA_data.tsv	ff4060fe938169139d85f3571de9fb0e	22098	validated
4fd4f906-ddae-4c78-b635-8ee53dab89e1	4fd4f906-ddae-4c78-b635-8ee53dab89e1/TCGA-BA-A4IG-01A-21-A45L-20_RPPA_data.tsv	f32f15b69e646c6773d72709eda9be6d	22121	validated
5085ca84-a1f6-4013-b769-c6ba363af47a	5085ca84-a1f6-4013-b769-c6ba363af47a/TCGA-CV-6941-01A-13-2073-20_RPPA_data.tsv	15605ab4acdec637d47371f3c7e78ba3	22174	validated
53f73c02-d505-46e2-b36d-127cc52207c5	53f73c02-d505-46e2-b36d-127cc52207c5/TCGA-BA-A6DB-01A-21-A45L-20_RPPA_data.tsv	7d53bd0d89fb55383cb73a5a0da955a9	22098	validated
54acafa0-8c90-47b6-b234-c372986ef940	54acafa0-8c90-47b6-b234-c372986ef940/TCGA-CN-4736-01A-21-2072-20_RPPA_data.tsv	c30a845e61bb9c8b66c858c41fa1691e	22095	validated
54adf9df-6567-4015-99c9-501342ea3235	54adf9df-6567-4015-99c9-501342ea3235/TCGA-CV-7183-01A-13-2074-20_RPPA_data.tsv	bd91ee7f77bd08a7ac976a8ae3690dae	22105	validated
5549b061-d1b2-4202-9d9f-edfe04653432	5549b061-d1b2-4202-9d9f-edfe04653432/TCGA-CV-7245-01A-13-2074-20_RPPA_data.tsv	7eceea103e56388a5e4f338723aeb4ac	22148	validated
556a6b74-8df2-42ba-83c7-0a8f7c9e6405	556a6b74-8df2-42ba-83c7-0a8f7c9e6405/TCGA-CQ-5331-01A-31-2072-20_RPPA_data.tsv	378888db835ddfa6cbf36e3d899f8589	22127	validated
55b459be-17ef-46e6-ad1d-1ff2314b8b4f	55b459be-17ef-46e6-ad1d-1ff2314b8b4f/TCGA-CV-6436-01A-13-2073-20_RPPA_data.tsv	0e7d45b195ca38fc882313da2604713e	10637	validated
561d3600-1f0e-4445-8ae1-f07d324a0bd2	561d3600-1f0e-4445-8ae1-f07d324a0bd2/TCGA-F7-A50G-01A-21-A45L-20_RPPA_data.tsv	a3e9d4216c58720f206886fa25de4162	22097	validated
5727c740-1c59-43d5-abf6-3c1bd9ac6c10	5727c740-1c59-43d5-abf6-3c1bd9ac6c10/TCGA-CQ-5325-01A-21-2072-20_RPPA_data.tsv	9bb9dea5b717c22d81ce4dd679f09367	22184	validated
