id	filename	md5	size	state
de8e9444-e069-4c8f-b056-da7bef0b3de8	TCGA-NK-A5CT-01A-41-A45E-20_RPPA_data.tsv	bb45302a77fedeb46ebea0dabb11935a	21975	released
b564dc18-c58e-4a94-ac41-105b925a9a16	TCGA-56-A4BX-01A-21-A45D-20_RPPA_data.tsv	4741919b2d9936cb9e2b24ec80f5f87b	24003	released
e91695e1-c094-4ca3-86d1-a00b9ca51c8f	TCGA-58-A46M-01A-21-A45E-20_RPPA_data.tsv	e52cef7e3c8a980f9722ec50161e295b	23983	released
eaa00091-2d2b-4bdf-8fc8-1ee5d78e0c63	TCGA-85-7950-01A-13-2195-20_RPPA_data.tsv	423a2784ed958bfe0ed7ffe11830ffbc	24048	released
8ca85aef-175b-47d5-90a4-ee6efb58182c	TCGA-C8-A1HI-01A-21-A17J-20_RPPA_data.tsv	80990a6a01e91c79d4a292d51955d397	22151	released
401b1bc7-d595-419f-bbed-867a44b2cb89	TCGA-A8-A091-01A-21-A13B-20_RPPA_data.tsv	4e94696c7aa66aa2c2a5c00daa5d8884	24198	released
00a800bb-e715-46c3-b144-2f21720d0c97	TCGA-BH-A0C0-01A-11-A13B-20_RPPA_data.tsv	f009eb23b889b0af3fcb6d6b29dcda3d	22240	released
f7df34c4-886f-4def-aacd-78f67bb674c6	TCGA-GM-A2DO-01A-21-A24A-20_RPPA_data.tsv	88c58faad03b57903ff284bd20f7bc44	22065	released
5281658c-5207-427e-882f-ad3bc7b9906f	TCGA-AR-A0U0-01A-21-A13D-20_RPPA_data.tsv	4f591d608625a7108c849c046ba56d81	22062	released
8440e4ca-78db-4ead-a3c1-ac29fb0b3c09	TCGA-A2-A0YM-01A-21-A13D-20_RPPA_data.tsv	6065a372cfdfc2dfd6ac2f7474d536ba	24076	released
ab4815e7-8d97-494b-8ab7-17adc6874b2b	TCGA-A2-A0D4-01A-21-A13C-20_RPPA_data.tsv	792ab314a0d4ce6cb3820700e1fadc2c	24022	released
90f47800-3f0d-4557-88b0-9c2c9b9eb8c1	TCGA-D8-A27R-01A-21-A17L-20_RPPA_data.tsv	90f91cb2f9f29e30b8c4f659245c0490	22294	released
4b8c3cc8-9a28-4590-81ff-0e7fa72094f5	TCGA-BH-A18L-01A-21-A13F-20_RPPA_data.tsv	cd12abf42f3eb71602a8ef9b27d00a77	22298	released
